no;subject_id;case_id;y;t;sd0;age;female
1157;579;1;7.755421987;0;2.334872665;72;1
1158;579;2;10.50317915;1;2.334872665;72;1
1159;580;1;23.47791716;0;1.250992901;59;0
1160;580;2;14.81225933;1;1.250992901;59;0
1161;581;1;16.52710401;0;1.116896058;54;1
1162;581;2;24.24122618;1;1.116896058;54;1
1163;582;1;21.04539258;0;5.303449613;57;0
1164;582;2;24.87651427;1;5.303449613;57;0
1165;583;1;10.08711299;0;0.371262737;69;0
1166;583;2;9.109693705;1;0.371262737;69;0
1167;584;1;14.30025439;0;1.920971375;48;0
1168;584;2;23.49498484;1;1.920971375;48;0
1169;585;1;9.822045003;0;0.505311475;75;1
1170;585;2;7.796063109;1;0.505311475;75;1
1171;586;1;11.34037994;0;2.042776107;78;1
1172;586;2;10.6252417;1;2.042776107;78;1
1173;587;1;15.81718193;0;1.564315831;38;1
1174;587;2;20.38051474;1;1.564315831;38;1
1175;588;1;9.884665176;0;2.378625489;57;1
1176;588;2;7.144200762;1;2.378625489;57;1
1177;589;1;11.8359462;0;1.626048357;79;0
1178;589;2;14.40656585;1;1.626048357;79;0
1179;590;1;16.59888336;0;2.252145485;70;1
1180;590;2;17.68878741;1;2.252145485;70;1
1181;591;1;11.8605084;0;1.772724982;81;0
1182;591;2;12.9410047;1;1.772724982;81;0
1183;592;1;9.789224792;0;3.61271849;86;1
1184;592;2;15.96808785;1;3.61271849;86;1
1185;593;1;9.083162441;0;0.493417607;67;1
1186;593;2;9.124029764;1;0.493417607;67;1
1187;594;1;9.757399502;0;1.616881258;97;1
1188;594;2;10.82963325;1;1.616881258;97;1
1189;595;1;10.45487264;0;1.272383508;55;0
1190;595;2;9.514776175;1;1.272383508;55;0
1191;596;1;29.81584661;0;3.625587591;58;0
1192;596;2;14.48647139;1;3.625587591;58;0
1193;597;1;13.70852324;0;0.912833114;75;1
1194;597;2;7.693909404;1;0.912833114;75;1
1195;598;1;9.567697739;0;1.083178282;70;0
1196;598;2;9.825335922;1;1.083178282;70;0
1197;599;1;7.529637399;0;2.007596237;51;1
1198;599;2;9.109372877;1;2.007596237;51;1
1199;600;1;6.918368475;0;2.795277946;60;1
1200;600;2;8.162873719;1;2.795277946;60;1
1201;601;1;8.217380672;0;1.827998074;76;1
1202;601;2;18.50303913;1;1.827998074;76;1
1203;602;1;12.05854765;0;2.331268656;68;0
1204;602;2;22.21741259;1;2.331268656;68;0
1205;603;1;25.61752098;0;4.844111238;93;1
1206;603;2;25.45343248;1;4.844111238;93;1
1207;604;1;13.58354485;0;2.106131322;65;0
1208;604;2;12.23748716;1;2.106131322;65;0
1209;605;1;18.65661885;0;2.328996902;72;1
1210;605;2;11.06559073;1;2.328996902;72;1
1211;606;1;15.80677001;0;2.327766404;62;0
1212;606;2;11.53178093;1;2.327766404;62;0
1213;607;1;15.11124028;0;2.250933225;71;0
1214;607;2;13.03573434;1;2.250933225;71;0
1215;608;1;5.121219598;0;0.609347451;44;1
1216;608;2;11.99724228;1;0.609347451;44;1
1217;609;1;11.4098174;0;0.419773302;65;0
1218;609;2;13.1374656;1;0.419773302;65;0
1219;610;1;10.34707354;0;3.240514367;62;1
1220;610;2;12.04500073;1;3.240514367;62;1
1221;611;1;11.85953267;0;1.329897771;74;1
1222;611;2;12.40994544;1;1.329897771;74;1
1223;612;1;7.037746779;0;1.191336392;75;0
1224;612;2;9.425610622;1;1.191336392;75;0
1225;613;1;12.59737719;0;3.736528328;96;0
1226;613;2;9.190466318;1;3.736528328;96;0
1227;614;1;11.4929157;0;1.923735667;69;1
1228;614;2;5.180945539;1;1.923735667;69;1
1229;615;1;18.4070141;0;2.737708782;88;1
1230;615;2;16.89455843;1;2.737708782;88;1
1231;616;1;6.985845295;0;0.44194164;72;1
1232;616;2;8.218540517;1;0.44194164;72;1
1233;617;1;14.31873528;0;3.833624701;91;0
1234;617;2;11.05318259;1;3.833624701;91;0
1235;618;1;21.05255651;0;5.005043008;72;0
1236;618;2;10.33109748;1;5.005043008;72;0
1237;619;1;21.03076781;0;4.753314504;45;1
1238;619;2;19.77753717;1;4.753314504;45;1
1239;620;1;16.39117224;0;4.662638728;67;0
1240;620;2;12.12307279;1;4.662638728;67;0
1241;621;1;21.3616952;0;9.514605139;68;0
1242;621;2;12.96320137;1;9.514605139;68;0
1243;622;1;16.47629158;0;0.470197716;75;1
1244;622;2;9.859522308;1;0.470197716;75;1
1245;623;1;14.39073583;0;2.112391304;60;1
1246;623;2;10.65090672;1;2.112391304;60;1
1247;624;1;8.592877409;0;2.957185749;76;0
1248;624;2;14.2230721;1;2.957185749;76;0
1249;625;1;18.02536627;0;1.132143949;61;1
1250;625;2;22.73834113;1;1.132143949;61;1
1251;626;1;13.50397723;0;0.727039958;69;1
1252;626;2;8.398567693;1;0.727039958;69;1
1253;627;1;15.38112935;0;1.346500728;65;1
1254;627;2;8.530560944;1;1.346500728;65;1
1255;628;1;16.6996557;0;2.09893192;60;0
1256;628;2;17.25512037;1;2.09893192;60;0
1257;629;1;13.39386578;0;0.862991319;55;0
1258;629;2;13.01541362;1;0.862991319;55;0
1259;630;1;10.23257163;0;1.311914963;53;1
1260;630;2;10.79325996;1;1.311914963;53;1
1261;631;1;15.32673951;0;2.536553976;84;1
1262;631;2;11.87796196;1;2.536553976;84;1
1263;632;1;14.89032361;0;0.369410214;80;0
1264;632;2;16.62260839;1;0.369410214;80;0
1265;633;1;12.60126749;0;1.595779529;74;1
1266;633;2;16.72526551;1;1.595779529;74;1
1267;634;1;15.8360687;0;1.952382748;108;0
1268;634;2;12.89140282;1;1.952382748;108;0
1269;635;1;15.43045567;0;3.301976679;64;1
1270;635;2;14.82644212;1;3.301976679;64;1
1271;636;1;28.2705595;0;1.696336616;69;1
1272;636;2;27.78781559;1;1.696336616;69;1
1273;637;1;12.23702869;0;0.890097892;67;0
1274;637;2;15.17387617;1;0.890097892;67;0
1275;638;1;14.99715167;0;0.358473997;93;1
1276;638;2;21.09323615;1;0.358473997;93;1
1277;639;1;12.81136138;0;0.810618415;70;1
1278;639;2;10.30756717;1;0.810618415;70;1
1279;640;1;8.9319506;0;2.763868658;64;0
1280;640;2;16.24166637;1;2.763868658;64;0
1281;641;1;9.408464639;0;2.998437613;66;0
1282;641;2;11.74055629;1;2.998437613;66;0
1283;642;1;11.22562054;0;4.694155302;75;1
1284;642;2;17.00005914;1;4.694155302;75;1
1285;643;1;13.58323125;0;1.435823209;53;1
1286;643;2;11.18934554;1;1.435823209;53;1
1287;644;1;9.663718125;0;2.029271278;77;1
1288;644;2;11.68920756;1;2.029271278;77;1
1289;645;1;13.98055567;0;2.557974287;54;1
1290;645;2;9.447207676;1;2.557974287;54;1
1291;646;1;21.72150134;0;1.061186265;68;0
1292;646;2;12.98178517;1;1.061186265;68;0
1293;647;1;12.41607165;0;4.165516668;52;1
1294;647;2;13.20367046;1;4.165516668;52;1
1295;648;1;19.38537586;0;3.504132483;72;1
1296;648;2;17.35750341;1;3.504132483;72;1
1297;649;1;7.415576636;0;2.031906202;77;1
1298;649;2;11.24694668;1;2.031906202;77;1
1299;650;1;12.58662411;0;2.027817748;74;0
1300;650;2;20.48051925;1;2.027817748;74;0
1301;651;1;21.36859327;0;7.212527529;66;1
1302;651;2;16.59675557;1;7.212527529;66;1
1303;652;1;21.98279141;0;2.681546677;72;0
1304;652;2;26.8824676;1;2.681546677;72;0
1305;653;1;9.292507443;0;4.86368118;55;0
1306;653;2;11.87539859;1;4.86368118;55;0
1307;654;1;20.91233199;0;1.78680728;49;1
1308;654;2;12.83000689;1;1.78680728;49;1
1309;655;1;6.287471322;0;4.841105698;45;1
1310;655;2;14.8435568;1;4.841105698;45;1
1311;656;1;8.229681854;0;1.444634925;88;1
1312;656;2;11.0210066;1;1.444634925;88;1
1313;657;1;13.49912755;0;2.130594701;46;0
1314;657;2;19.39959538;1;2.130594701;46;0
1315;658;1;15.26692643;0;1.58408298;67;1
1316;658;2;9.178810287;1;1.58408298;67;1
1317;659;1;7.505464724;0;0.382853448;78;1
1318;659;2;12.20315243;1;0.382853448;78;1
1319;660;1;14.81407098;0;0.912545573;65;0
1320;660;2;14.31274757;1;0.912545573;65;0
1321;661;1;11.3587631;0;1.591764925;58;0
1322;661;2;10.02786114;1;1.591764925;58;0
1323;662;1;18.64310767;0;3.245611617;41;0
1324;662;2;21.48578177;1;3.245611617;41;0
1325;663;1;19.94309391;0;2.294278481;49;0
1326;663;2;15.24864558;1;2.294278481;49;0
1327;664;1;24.53928204;0;3.230442996;89;0
1328;664;2;27.31792898;1;3.230442996;89;0
1329;665;1;23.25860148;0;7.023949083;68;0
1330;665;2;14.97750694;1;7.023949083;68;0
1331;666;1;15.26921297;0;2.219971244;58;0
1332;666;2;13.38059344;1;2.219971244;58;0
1333;667;1;25.42863408;0;5.472292888;60;0
1334;667;2;10.31939397;1;5.472292888;60;0
1335;668;1;17.79992276;0;5.943787054;56;1
1336;668;2;12.41002904;1;5.943787054;56;1
1337;669;1;15.94198354;0;1.639709821;60;0
1338;669;2;12.35008515;1;1.639709821;60;0
1339;670;1;11.08683275;0;0.765213499;96;0
1340;670;2;19.43480668;1;0.765213499;96;0
1341;671;1;13.96389987;0;0.552537816;68;0
1342;671;2;9.309600138;1;0.552537816;68;0
1343;672;1;14.09884555;0;1.982651425;47;1
1344;672;2;13.13545439;1;1.982651425;47;1
1345;673;1;9.05233887;0;1.044023084;64;1
1346;673;2;12.82613276;1;1.044023084;64;1
1347;674;1;17.68033842;0;3.168219388;81;0
1348;674;2;18.15804894;1;3.168219388;81;0
1349;675;1;19.11550757;0;2.097054373;68;1
1350;675;2;15.81219565;1;2.097054373;68;1
1351;676;1;18.6817604;0;2.684435251;78;1
1352;676;2;14.45022281;1;2.684435251;78;1
1353;677;1;13.66303301;0;1.552035045;87;1
1354;677;2;13.65250616;1;1.552035045;87;1
1355;678;1;12.51213088;0;3.718981907;71;0
1356;678;2;10.44517775;1;3.718981907;71;0
1357;679;1;14.51823679;0;3.548842848;62;1
1358;679;2;10.18415211;1;3.548842848;62;1
1359;680;1;20.80739952;0;4.554649907;77;1
1360;680;2;17.68495181;1;4.554649907;77;1
1361;681;1;8.570361265;0;0.645461863;79;0
1362;681;2;11.40219887;1;0.645461863;79;0
1363;682;1;7.517198464;0;0.837295193;83;0
1364;682;2;16.07688225;1;0.837295193;83;0
1365;683;1;16.70186746;0;2.850182146;68;0
1366;683;2;19.0307684;1;2.850182146;68;0
1367;684;1;14.03749393;0;6.056746367;63;1
1368;684;2;14.56444659;1;6.056746367;63;1
1369;685;1;11.96634874;0;0.427068302;64;0
1370;685;2;13.72464505;1;0.427068302;64;0
1371;686;1;8.871543801;0;1.392370975;56;0
1372;686;2;7.749795759;1;1.392370975;56;0
1373;687;1;22.01265105;0;2.136935565;77;0
1374;687;2;14.21569015;1;2.136935565;77;0
1375;688;1;23.68973113;0;7.60969341;75;1
1376;688;2;17.32642609;1;7.60969341;75;1
1377;689;1;17.57040393;0;5.103933386;60;1
1378;689;2;15.03718882;1;5.103933386;60;1
1379;690;1;9.363586157;0;0.215539195;68;1
1380;690;2;11.63995449;1;0.215539195;68;1
1381;691;1;13.66140086;0;2.05342647;51;1
1382;691;2;16.86375891;1;2.05342647;51;1
1383;692;1;16.81162968;0;2.291190446;77;1
1384;692;2;19.18090687;1;2.291190446;77;1
1385;693;1;22.78183453;0;1.815007104;64;0
1386;693;2;18.61005841;1;1.815007104;64;0
1387;694;1;8.272778849;0;1.301260485;51;1
1388;694;2;8.776834333;1;1.301260485;51;1
1389;695;1;14.97115128;0;4.118209304;66;1
1390;695;2;10.06920829;1;4.118209304;66;1
1391;696;1;18.30302806;0;2.349710988;65;0
1392;696;2;17.66414523;1;2.349710988;65;0
1393;697;1;7.309426287;0;1.162233334;77;1
1394;697;2;12.83912868;1;1.162233334;77;1
1395;698;1;12.58246512;0;1.60995373;80;1
1396;698;2;14.27590946;1;1.60995373;80;1
1397;699;1;12.19647198;0;1.807137728;76;1
1398;699;2;18.38763685;1;1.807137728;76;1
1399;700;1;14.16313773;0;3.232352637;67;1
1400;700;2;16.02361;1;3.232352637;67;1
1401;701;1;12.86552488;0;2.911015987;67;1
1402;701;2;14.16130176;1;2.911015987;67;1
1403;702;1;11.22898278;0;0.960626856;44;0
1404;702;2;12.1779448;1;0.960626856;44;0
1405;703;1;13.43875051;0;4.085935263;65;1
1406;703;2;16.06841607;1;4.085935263;65;1
1407;704;1;14.54165637;0;3.927329601;75;1
1408;704;2;21.23087697;1;3.927329601;75;1
1409;705;1;16.81253775;0;3.043735849;44;1
1410;705;2;18.96422485;1;3.043735849;44;1
1411;706;1;10.16969402;0;2.29128447;73;0
1412;706;2;10.35787479;1;2.29128447;73;0
1413;707;1;22.53946708;0;1.821053426;79;0
1414;707;2;11.71130746;1;1.821053426;79;0
1415;708;1;27.72325902;0;6.030973152;84;0
1416;708;2;18.20788225;1;6.030973152;84;0
1417;709;1;12.85419816;0;3.436896294;92;1
1418;709;2;12.03489102;1;3.436896294;92;1
1419;710;1;13.6921796;0;0.999476059;74;0
1420;710;2;14.55976108;1;0.999476059;74;0
1421;711;1;7.863563364;0;2.218634685;82;1
1422;711;2;11.89674639;1;2.218634685;82;1
1423;712;1;18.29938639;0;1.66344916;69;1
1424;712;2;14.57250645;1;1.66344916;69;1
1425;713;1;17.50561225;0;4.269336899;59;1
1426;713;2;14.30562526;1;4.269336899;59;1
1427;714;1;17.3078497;0;3.540219846;63;0
1428;714;2;15.88554541;1;3.540219846;63;0
1429;715;1;14.98937481;0;2.252651297;80;1
1430;715;2;7.831851858;1;2.252651297;80;1
1431;716;1;15.50088619;0;1.778000376;50;0
1432;716;2;15.32265607;1;1.778000376;50;0
1433;717;1;12.9956273;0;2.777323214;53;1
1434;717;2;9.798021501;1;2.777323214;53;1
1435;718;1;14.85199263;0;7.997448086;83;1
1436;718;2;26.7320868;1;7.997448086;83;1
1437;719;1;11.04921188;0;2.736051738;89;1
1438;719;2;18.32693569;1;2.736051738;89;1
1439;720;1;13.69823689;0;1.200070023;84;1
1440;720;2;15.00447236;1;1.200070023;84;1
1441;721;1;9.163540164;0;2.05041987;74;0
1442;721;2;7.051735587;1;2.05041987;74;0
1443;722;1;13.21531968;0;3.088529025;91;0
1444;722;2;11.16238376;1;3.088529025;91;0
1445;723;1;15.2526599;0;0.98710908;81;1
1446;723;2;16.89924835;1;0.98710908;81;1
1447;724;1;34.8889621;0;3.999786761;69;0
1448;724;2;20.54820665;1;3.999786761;69;0
1449;725;1;12.24499125;0;1.778082679;55;1
1450;725;2;11.69228232;1;1.778082679;55;1
1451;726;1;19.68486536;0;2.518568642;82;1
1452;726;2;11.33593067;1;2.518568642;82;1
1453;727;1;13.73243213;0;1.617052068;67;0
1454;727;2;13.32933639;1;1.617052068;67;0
1455;728;1;19.25861346;0;0.690987586;56;1
1456;728;2;15.31749956;1;0.690987586;56;1
1457;729;1;14.770336;0;4.831260116;64;0
1458;729;2;16.05790887;1;4.831260116;64;0
1459;730;1;14.73289804;0;2.944438128;71;1
1460;730;2;10.63416803;1;2.944438128;71;1
1461;731;1;16.03823447;0;2.183940516;58;0
1462;731;2;16.04450348;1;2.183940516;58;0
1463;732;1;22.44452777;0;1.64841178;82;1
1464;732;2;11.19200135;1;1.64841178;82;1
1465;733;1;16.63662302;0;3.885354074;61;0
1466;733;2;14.00044827;1;3.885354074;61;0
1467;734;1;3.532906376;0;4.642656659;69;0
1468;734;2;6.708984032;1;4.642656659;69;0
1469;735;1;15.28028612;0;3.899291779;76;0
1470;735;2;18.36055871;1;3.899291779;76;0
1471;736;1;12.95527685;0;0.700734025;74;0
1472;736;2;17.58030985;1;0.700734025;74;0
1473;737;1;15.33642908;0;1.838498716;80;1
1474;737;2;9.200527104;1;1.838498716;80;1
1475;738;1;21.72821579;0;1.996356831;85;0
1476;738;2;17.3506882;1;1.996356831;85;0
1477;739;1;14.26384334;0;1.774498463;60;0
1478;739;2;25.30262278;1;1.774498463;60;0
1479;740;1;14.11330358;0;3.472155887;64;1
1480;740;2;7.512555035;1;3.472155887;64;1
1481;741;1;22.44943028;0;5.254815804;76;1
1482;741;2;25.84028065;1;5.254815804;76;1
1483;742;1;15.33979261;0;0.906665562;60;1
1484;742;2;14.23159437;1;0.906665562;60;1
1485;743;1;23.01686366;0;5.271544778;66;1
1486;743;2;29.47362781;1;5.271544778;66;1
1487;744;1;9.30897896;0;2.159870827;48;1
1488;744;2;11.15564095;1;2.159870827;48;1
1489;745;1;14.76514437;0;1.985947001;111;0
1490;745;2;17.41351176;1;1.985947001;111;0
1491;746;1;24.43821306;0;8.87946589;74;0
1492;746;2;23.00228489;1;8.87946589;74;0
1493;747;1;24.29074626;0;2.81891374;48;1
1494;747;2;27.52174363;1;2.81891374;48;1
1495;748;1;11.17170514;0;1.191822499;50;1
1496;748;2;17.29900963;1;1.191822499;50;1
1497;749;1;12.20745404;0;1.706113486;74;1
1498;749;2;13.12996911;1;1.706113486;74;1
1499;750;1;16.49396353;0;1.520295289;52;0
1500;750;2;16.32866228;1;1.520295289;52;0
1501;751;1;14.66857075;0;3.168841634;88;1
1502;751;2;13.07568302;1;3.168841634;88;1
1503;752;1;17.7056254;0;1.44013681;56;0
1504;752;2;15.77369317;1;1.44013681;56;0
1505;753;1;14.8838241;0;1.707202767;101;1
1506;753;2;14.28976498;1;1.707202767;101;1
1507;754;1;10.54448875;0;1.387990563;63;1
1508;754;2;11.53799169;1;1.387990563;63;1
1509;755;1;15.05952959;0;1.942570797;75;1
1510;755;2;18.12618564;1;1.942570797;75;1
1511;756;1;9.856140369;0;0.290525533;63;0
1512;756;2;14.68759827;1;0.290525533;63;0
1513;757;1;19.62898019;0;1.514556643;71;1
1514;757;2;13.48980982;1;1.514556643;71;1
1515;758;1;6.030635106;0;3.368907637;71;1
1516;758;2;7.562652094;1;3.368907637;71;1
1517;759;1;15.72674852;0;4.942838822;87;0
1518;759;2;16.07276315;1;4.942838822;87;0
1519;760;1;14.85402838;0;2.724293277;70;0
1520;760;2;12.70990579;1;2.724293277;70;0
1521;761;1;14.6543662;0;0.854172738;71;0
1522;761;2;18.64982979;1;0.854172738;71;0
1523;762;1;10.03471561;0;0.850542555;61;1
1524;762;2;8.614106658;1;0.850542555;61;1
1525;763;1;8.584839413;0;4.865536792;59;1
1526;763;2;9.799370428;1;4.865536792;59;1
1527;764;1;22.93663726;0;6.982822532;52;1
1528;764;2;24.67908723;1;6.982822532;52;1
1529;765;1;5.459102758;0;1.956330138;84;1
1530;765;2;5.043684987;1;1.956330138;84;1
1531;766;1;28.06845719;0;5.548971162;38;1
1532;766;2;18.15617938;1;5.548971162;38;1
1533;767;1;6.214909805;0;0.201776429;88;0
1534;767;2;5.957712103;1;0.201776429;88;0
1535;768;1;16.04325554;0;3.294123853;65;1
1536;768;2;19.70484517;1;3.294123853;65;1
1537;769;1;18.52555094;0;4.498717083;94;1
1538;769;2;13.71541025;1;4.498717083;94;1
1539;770;1;7.271497077;0;1.883368589;95;0
1540;770;2;8.41893007;1;1.883368589;95;0
1541;771;1;19.73396534;0;0.953158339;69;1
1542;771;2;15.27283655;1;0.953158339;69;1
1543;772;1;7.575299179;0;2.349675657;70;1
1544;772;2;9.73733231;1;2.349675657;70;1
1545;773;1;20.52994101;0;5.650875526;38;0
1546;773;2;16.30150593;1;5.650875526;38;0
1547;774;1;10.7432765;0;0.344151342;80;1
1548;774;2;8.125572277;1;0.344151342;80;1
1549;775;1;15.5654878;0;1.518714499;58;1
1550;775;2;14.17103715;1;1.518714499;58;1
1551;776;1;7.275533519;0;0.29930847;82;1
1552;776;2;9.795837507;1;0.29930847;82;1
1553;777;1;8.247647634;0;0.773084849;65;0
1554;777;2;8.729395072;1;0.773084849;65;0
1555;778;1;24.45772686;0;6.156849045;67;1
1556;778;2;16.67167284;1;6.156849045;67;1
1557;779;1;16.18350023;0;1.557323535;86;1
1558;779;2;24.80830324;1;1.557323535;86;1
1559;780;1;11.80531237;0;2.327139486;70;0
1560;780;2;15.19566415;1;2.327139486;70;0
1561;781;1;7.544503815;0;2.588545605;50;0
1562;781;2;10.15409127;1;2.588545605;50;0
1563;782;1;6.612302408;0;2.241638064;51;0
1564;782;2;6.834047166;1;2.241638064;51;0
1565;783;1;24.27048491;0;3.130855549;65;1
1566;783;2;17.11857049;1;3.130855549;65;1
1567;784;1;14.32954012;0;1.73155614;69;0
1568;784;2;16.56550721;1;1.73155614;69;0
1569;785;1;14.48182523;0;1.250769237;64;1
1570;785;2;25.61055345;1;1.250769237;64;1
1571;786;1;12.97851745;0;4.113582353;103;0
1572;786;2;12.26737904;1;4.113582353;103;0
1573;787;1;8.441534972;0;2.01768333;37;1
1574;787;2;8.069432155;1;2.01768333;37;1
1575;788;1;17.23953064;0;3.42629601;73;1
1576;788;2;30.95765137;1;3.42629601;73;1
1577;789;1;10.07737015;0;0.922062453;74;1
1578;789;2;12.77373347;1;0.922062453;74;1
1579;790;1;6.16446707;0;2.395357113;63;1
1580;790;2;9.886052367;1;2.395357113;63;1
1581;791;1;12.21423808;0;1.351333917;88;1
1582;791;2;9.693355218;1;1.351333917;88;1
1583;792;1;23.54899048;0;1.064352337;63;0
1584;792;2;15.03671277;1;1.064352337;63;0
1585;793;1;6.876404529;0;1.409387705;47;0
1586;793;2;11.29595886;1;1.409387705;47;0
1587;794;1;12.36857948;0;5.533002593;73;0
1588;794;2;12.77053393;1;5.533002593;73;0
1589;795;1;14.76897865;0;1.322996088;79;1
1590;795;2;11.61657829;1;1.322996088;79;1
1591;796;1;15.89559593;0;1.202820143;79;1
1592;796;2;12.64477506;1;1.202820143;79;1
1593;797;1;20.72019978;0;3.382688007;82;0
1594;797;2;12.31070667;1;3.382688007;82;0
1595;798;1;20.98677514;0;3.703442429;65;0
1596;798;2;16.34581871;1;3.703442429;65;0
1597;799;1;7.064911976;0;0.841539497;74;1
1598;799;2;10.47958117;1;0.841539497;74;1
1599;800;1;15.39320826;0;3.618206312;80;1
1600;800;2;14.39520472;1;3.618206312;80;1
1601;801;1;15.15588877;0;0.172977454;49;0
1602;801;2;7.800656205;1;0.172977454;49;0
1603;802;1;12.48349968;0;2.031436523;68;0
1604;802;2;14.08022959;1;2.031436523;68;0
1605;803;1;18.5037203;0;2.384866996;97;0
1606;803;2;11.87312591;1;2.384866996;97;0
1607;804;1;14.6482026;0;3.825828966;52;0
1608;804;2;12.94837547;1;3.825828966;52;0
1609;805;1;10.61324158;0;2.289008452;70;1
1610;805;2;10.95938204;1;2.289008452;70;1
1611;806;1;21.66789799;0;1.602933504;71;0
1612;806;2;13.09975709;1;1.602933504;71;0
1613;807;1;18.45705248;0;2.40562819;43;1
1614;807;2;21.95678777;1;2.40562819;43;1
1615;808;1;9.758254511;0;2.042155531;77;1
1616;808;2;15.09401476;1;2.042155531;77;1
1617;809;1;22.34659984;0;0.26627686;73;0
1618;809;2;11.64567464;1;0.26627686;73;0
1619;810;1;22.11046977;0;4.312175386;71;1
1620;810;2;20.51497863;1;4.312175386;71;1
1621;811;1;4.088470674;0;3.913069639;77;0
1622;811;2;20.42459581;1;3.913069639;77;0
1623;812;1;8.601157973;0;1.726197901;69;0
1624;812;2;6.968480891;1;1.726197901;69;0
1625;813;1;29.57519785;0;2.141151211;100;0
1626;813;2;16.10141033;1;2.141151211;100;0
1627;814;1;20.01463147;0;4.376308606;58;1
1628;814;2;22.89892672;1;4.376308606;58;1
1629;815;1;18.41451671;0;1.716394714;78;0
1630;815;2;18.23537757;1;1.716394714;78;0
1631;816;1;38.61993982;0;8.579865166;82;1
1632;816;2;36.26885958;1;8.579865166;82;1
1633;817;1;15.66677773;0;4.338561473;72;1
1634;817;2;21.17155623;1;4.338561473;72;1
1635;818;1;13.1560006;0;3.643137874;52;1
1636;818;2;10.41663743;1;3.643137874;52;1
1637;819;1;18.78922555;0;2.49582437;50;1
1638;819;2;20.51862995;1;2.49582437;50;1
1639;820;1;12.51200493;0;2.068659032;80;1
1640;820;2;7.174902135;1;2.068659032;80;1
1641;821;1;9.666971576;0;0.884587089;43;0
1642;821;2;5.895071322;1;0.884587089;43;0
1643;822;1;18.14275303;0;0.49778539;75;1
1644;822;2;9.183965331;1;0.49778539;75;1
1645;823;1;22.05496115;0;4.133144187;98;1
1646;823;2;16.302896;1;4.133144187;98;1
1647;824;1;9.935430479;0;0.970290275;68;0
1648;824;2;11.44934822;1;0.970290275;68;0
1649;825;1;15.79598629;0;2.305699081;53;1
1650;825;2;16.85584336;1;2.305699081;53;1
1651;826;1;18.71114435;0;2.205383355;91;0
1652;826;2;17.05898699;1;2.205383355;91;0
1653;827;1;7.03604452;0;0.2798607;51;1
1654;827;2;10.13917055;1;0.2798607;51;1
1655;828;1;8.349360274;0;0.94079883;74;0
1656;828;2;19.9029552;1;0.94079883;74;0
1657;829;1;11.29444221;0;0.575251355;52;1
1658;829;2;7.580455504;1;0.575251355;52;1
1659;830;1;6.731445477;0;1.485054781;48;1
1660;830;2;11.87690879;1;1.485054781;48;1
1661;831;1;16.67581639;0;1.660246101;48;1
1662;831;2;19.89004711;1;1.660246101;48;1
1663;832;1;9.29286341;0;0.770423089;59;0
1664;832;2;14.75542213;1;0.770423089;59;0
1665;833;1;13.30394217;0;2.93543064;94;0
1666;833;2;16.04144124;1;2.93543064;94;0
1667;834;1;11.51925701;0;0.865208911;44;0
1668;834;2;11.35118953;1;0.865208911;44;0
1669;835;1;9.898692709;0;1.33506815;46;0
1670;835;2;8.46875765;1;1.33506815;46;0
1671;836;1;15.85308727;0;3.052187389;49;0
1672;836;2;17.01490363;1;3.052187389;49;0
1673;837;1;13.60515132;0;2.299921167;71;0
1674;837;2;14.51368407;1;2.299921167;71;0
1675;838;1;13.47264984;0;2.685012611;65;1
1676;838;2;20.28646905;1;2.685012611;65;1
1677;839;1;12.68845047;0;1.762374788;49;1
1678;839;2;12.86233741;1;1.762374788;49;1
1679;840;1;18.28402717;0;3.113982165;80;0
1680;840;2;16.07692831;1;3.113982165;80;0
1681;841;1;13.99389184;0;6.742114087;60;0
1682;841;2;13.46752126;1;6.742114087;60;0
1683;842;1;8.259920585;0;1.893170112;81;0
1684;842;2;14.87055095;1;1.893170112;81;0
1685;843;1;19.73101223;0;4.03347411;82;0
1686;843;2;12.93865503;1;4.03347411;82;0
1687;844;1;13.33208973;0;1.522258964;53;1
1688;844;2;13.64274546;1;1.522258964;53;1
1689;845;1;12.36761265;0;1.415090431;48;1
1690;845;2;7.802915898;1;1.415090431;48;1
1691;846;1;12.25579016;0;1.559147983;54;0
1692;846;2;9.402976316;1;1.559147983;54;0
1693;847;1;19.33455321;0;5.283168034;48;1
1694;847;2;10.99365244;1;5.283168034;48;1
1695;848;1;16.02218121;0;4.715206671;47;1
1696;848;2;11.23349488;1;4.715206671;47;1
1697;849;1;9.721718744;0;1.797569601;79;1
1698;849;2;8.24131513;1;1.797569601;79;1
1699;850;1;15.99005147;0;1.324410704;57;1
1700;850;2;20.86402933;1;1.324410704;57;1
1701;851;1;9.703767154;0;2.825475146;77;1
1702;851;2;8.315811037;1;2.825475146;77;1
1703;852;1;9.152443637;0;0.202278196;95;0
1704;852;2;6.170480664;1;0.202278196;95;0
1705;853;1;14.01820514;0;2.262668868;89;0
1706;853;2;14.94782744;1;2.262668868;89;0
1707;854;1;13.01573508;0;0.944083752;62;1
1708;854;2;14.42930395;1;0.944083752;62;1
1709;855;1;21.76905255;0;6.121147373;88;1
1710;855;2;26.26059873;1;6.121147373;88;1
1711;856;1;16.97470567;0;0.871714438;64;0
1712;856;2;14.47951008;1;0.871714438;64;0
1713;857;1;14.20814055;0;1.625935684;82;1
1714;857;2;8.996606762;1;1.625935684;82;1
1715;858;1;13.30080343;0;5.471156869;67;0
